Date,kurt,skew
2007-11-21,-1.370093376204802,-0.06469912478077879
2007-11-22,-1.383557369067068,-0.04783935557392328
2007-11-23,-1.3664275325775799,-0.06917702685030375
2007-11-26,-1.3802294988685342,-0.03330085652037077
2007-11-27,-1.4025266688274691,0.0342059318451662
2007-11-28,-1.4070508420468695,0.03760358313678197
2007-11-29,-1.4031078194116768,0.045287144329683324
2007-11-30,-1.3911099314662614,0.04782220646413413
2007-12-03,-1.3870256488365302,0.04468691279089732
2007-12-04,-1.3941553687637238,0.06390742152620306
2007-12-05,-1.3959874587019878,0.053914025687793306
2007-12-06,-1.3927697162412813,0.06378466350632563
2007-12-07,-1.3675159342975338,0.06571098529326637
2007-12-10,-1.3892813706491822,0.09294751913691246
2007-12-11,-1.3927067322394258,0.08063140925117838
2007-12-12,-1.398823686044928,0.101463715818591
2007-12-13,-1.3875044737092272,0.12653171247740638
2007-12-14,-1.3901048920371595,0.12978883821484716
2007-12-17,-1.4045089836222162,-0.0015412171575714154
2007-12-18,-1.406877785742619,0.011053874048315534
2007-12-20,-1.4074352198151174,0.006407404148217865
2007-12-21,-1.404427002665224,0.00518936615948423
2007-12-24,-1.4033881864316933,0.007423719958982879
2007-12-26,-1.4038751440209336,-0.0021079730509715425
2007-12-27,-1.4034802810703655,0.0006597815774978397
2007-12-28,-1.4019263474597952,0.015122145907936318
2008-01-02,-1.4056520143278861,0.03804034688296502
2008-01-03,-1.3911232564569564,0.029311312693899763
2008-01-04,-1.3979141240519914,0.032649917956520225
2008-01-07,-1.3875129534467843,0.06179508779610491
2008-01-08,-1.3806065786945543,0.04516956326914952
2008-01-09,-1.3966941821029248,0.04912104949062432
2008-01-10,-1.3918857546324237,0.0596035324025791
2008-01-11,-1.3922670266929158,0.0765198108447466
2008-01-14,-1.3797079884781343,0.09380832217580945
2008-01-15,-1.4047554682410837,0.013156840680367812
2008-01-16,-1.4040491426617652,-0.006718233099546008
2008-01-17,-1.4113324953602435,0.01787445562488335
2008-01-18,-1.406283412373517,0.008016270073702321
2008-01-21,-1.4077597043522867,-0.0006145279344704597
2008-01-22,-1.4111468142906207,-0.03276702098568601
2008-01-23,-1.4058232487466926,-0.004604039076341424
2008-01-24,-1.402517863114839,0.010202067369551683
2008-01-25,-1.4107521263613172,0.03041154000564092
2008-01-28,-1.4066082041764751,0.035494518949825776
2008-01-29,-1.4083316184486976,0.032071632406629295
2008-01-30,-1.4076630173938576,0.0026486090649969506
2008-01-31,-1.4104796593573505,0.05498872833598383
2008-02-01,-1.4070582020793807,0.031282900297374974
2008-02-04,-1.4026281314354427,0.04546672719294669
2008-02-05,-1.3947268959548111,0.048029781363810795
2008-02-11,-1.4097298054337615,0.07365199090943896
2008-02-12,-1.4105033445271782,0.08930882197022964
2008-02-13,-1.4053037236904704,0.12031540383511803
2008-02-14,-1.3970890415824007,0.11810651447341002
2008-02-15,-1.409808518729019,0.013773376066946444
2008-02-18,-1.4056031565726974,0.03397542100594175
2008-02-19,-1.4063188697562177,0.027591363803282153
2008-02-20,-1.4038038050686434,0.026422177120630958
2008-02-21,-1.400984340604975,0.035446281267029645
2008-02-22,-1.3988106708962766,0.028958135093500804
2008-02-25,-1.408583586753563,0.03434252538993084
2008-02-26,-1.4093456962967355,0.037308322950574416
2008-02-27,-1.4082380550378664,0.051946985396849506
2008-02-28,-1.407754749960385,0.050247693169867554
2008-02-29,-1.3961535294292509,0.04036751797608323
2008-03-03,-1.4062870742541995,0.061521642344337386
2008-03-04,-1.3971135610607706,0.07751589779107625
2008-03-05,-1.3933585796428494,0.07914249031397352
2008-03-06,-1.3800894430037531,0.060181939297466826
2008-03-07,-1.3948883384103803,0.07923222916841632
2008-03-10,-1.4032309169721269,0.0955500337374373
2008-03-11,-1.3881102004823989,0.08726152803588819
2008-03-12,-1.3705647943000963,0.08707970141747305
2008-03-13,-1.401150588395504,0.12289659154630203
2008-03-14,-1.4081580296962,0.07789894689784305
2008-03-17,-1.3928071604556231,-0.030961483186795227
2008-03-18,-1.4090004105080054,0.006777143285092449
2008-03-19,-1.4020871821304695,0.029976892145079266
2008-03-20,-1.4078157995517564,0.03931094988073819
2008-03-21,-1.4069008869550974,0.027419845071613314
2008-03-24,-1.3930831243339556,0.03867899779432674
2008-03-25,-1.387021849705624,0.030809991550028656
2008-03-26,-1.4056679683365132,0.043314870205079264
2008-03-27,-1.3892612486035394,0.0395589142544813
2008-03-28,,
2008-03-31,-1.3967516215270768,0.06956906442943134
2008-04-01,-1.378184700715262,0.035986586821380305
2008-04-02,-1.402845573862309,0.05129619980837318
2008-04-03,-1.4083873768480413,0.059066502754009494
2008-04-04,-1.4022129137690078,0.048730709759638134
2008-04-07,-1.37411487765625,0.05409350013100701
2008-04-08,-1.3753083604812741,0.07243256766288997
2008-04-10,-1.393865554162682,0.10889760422935836
2008-04-11,-1.4103355554367076,0.12825150000086413
2008-04-14,-1.4037286288977124,0.13319490473717832
2008-04-15,-1.4043906870491458,-0.012586424526209682
2008-04-16,-1.4002142643822624,-0.012772715268315513
2008-04-17,-1.403673716224737,-0.012771038941892045
2008-04-18,-1.4029262763212935,-0.011102952390391892
2008-04-21,-1.4059177864055674,0.0163115770825772
2008-04-22,-1.4060983259299684,0.0073162033109368035
2008-04-23,-1.4067258199350943,0.005466480391194354
2008-04-24,-1.4057784030578957,0.006373872779380594
2008-04-25,-1.4099737862724733,0.01618285725160659
2008-04-28,-1.4089088042051132,0.026557570335819312
2008-04-29,-1.4086605230617435,0.03972696830024246
2008-04-30,-1.412096983138991,0.03806990369657241
2008-05-02,-1.4025413923046908,0.03056969565924727
2008-05-06,-1.4023617443752765,0.06558585048764422
2008-05-07,-1.4052941368282308,0.08303623599587782
2008-05-08,-1.4167785703089895,0.10859934323416764
2008-05-09,-1.4152284962550092,0.1201763005097972
2008-05-13,-1.4139578837438807,0.13591323934017474
2008-05-14,-1.4132964959692824,0.14568374577751603
2008-05-15,-1.4020080501157564,-0.0014646246066990537
2008-05-16,-1.402574475666631,-0.017365697541713992
2008-05-19,-1.4030294270021813,-0.002791614697527032
2008-05-20,-1.40356764503464,0.004769983903624388
2008-05-21,-1.4052717882018906,0.0068661598218075085
2008-05-22,-1.4069292473799453,0.018775230718974394
2008-05-23,-1.4062307870673236,0.025522200705790272
2008-05-26,-1.3983124297447773,0.02508260599013834
2008-05-27,-1.403937448289236,0.030893662948544447
2008-05-28,-1.3939000160938837,0.023582170828983257
2008-05-29,-1.405509562436509,0.046860769695132996
2008-05-30,-1.4070687648690459,0.049760655046121115
2008-06-02,-1.406630576143381,0.04592009222533415
2008-06-03,-1.3926499888299162,0.07084348438054283
2008-06-04,-1.4094747204261946,0.06532100914973932
2008-06-05,-1.4023398434447962,0.0694646507111452
2008-06-09,-1.3776003643494095,0.08431407717842887
2008-06-10,-1.3814455899149947,0.11605265338649617
2008-06-11,-1.36770222070975,0.10477330256340445
2008-06-12,-1.39093110090186,0.09210696013329188
2008-06-13,-1.342971487083411,0.08449817944554243
2008-06-16,-1.407124277318976,0.006174060017018473
2008-06-17,-1.4018006482962575,0.008057428309820354
2008-06-18,-1.4053062186016487,0.01326806330532279
2008-06-19,-1.4057392863123752,0.01868512154519694
2008-06-20,-1.4077942914622408,0.011310431269833533
2008-06-23,-1.4048457405537684,0.022554859250044353
2008-06-24,-1.4057781969373973,0.010513223603736766
2008-06-25,-1.403506879419341,0.0025112935749281315
2008-06-26,-1.3874362292929205,0.014602116537744016
2008-06-27,-1.3834274103616158,0.011486439555884706
2008-06-30,-1.4014620553847796,0.020769717358236434
2008-07-01,-1.395206779659828,0.039482200274628725
2008-07-02,-1.397902875802024,0.020243938586805284
2008-07-03,-1.3788285427684992,0.022067579367520216
2008-07-04,-1.400864222974667,0.035560105623810886
2008-07-07,-1.3830393588307228,0.029044079170525355
2008-07-08,-1.3928890481876888,0.05949717677077755
2008-07-09,-1.377291754749676,0.02025169898465932
2008-07-10,-1.407079519749263,0.037258298165757424
2008-07-11,-1.3631917418301014,0.04361205082905254
2008-07-14,-1.3630630213088049,0.05170377317465001
2008-07-15,-1.4084536783237234,0.006794298958733093
2008-07-16,-1.408421068183308,-0.008442668941413075
2008-07-17,-1.405982429886599,-0.0026137502501481285
2008-07-18,-1.4055499665675346,0.009796581846503973
2008-07-21,-1.3884176982143877,-0.021922080685922885
2008-07-22,-1.4084758254157623,0.009993582460519615
2008-07-23,-1.4186130372491748,0.015297606320303931
2008-07-24,-1.410926896081506,0.031198082465081337
2008-07-25,-1.4078061259179537,0.004770149261942377
2008-07-28,-1.4037236493406515,0.022343752802122963
2008-07-29,-1.4119806738380054,0.035787271145661395
2008-07-30,-1.3962768477658591,0.03350115290075355
2008-07-31,-1.4084353073272136,0.04798529720334098
2008-08-01,-1.3997200770136486,0.0343793137244924
2008-08-04,-1.3982776016644742,0.049801111531930085
2008-08-05,-1.3905862780656788,0.051551871441740615
2008-08-06,-1.395355434019562,0.044370236589660446
2008-08-07,-1.3949771879103765,0.060558657545542856
2008-08-08,-1.409264474123285,0.07639338948934771
2008-08-11,-1.4042814671548838,0.08207317285000373
2008-08-12,-1.405785648859252,0.10502814561321205
2008-08-13,-1.3999143806200034,0.09872147805685595
2008-08-14,-1.442016894805404,0.12088756731186213
2008-08-18,-1.407841600850831,0.014307104057506301
2008-08-19,-1.408834383671409,0.01852015929613891
2008-08-20,-1.406891888938736,0.016635292996544874
2008-08-21,-1.4083336497817616,0.0196542532379345
2008-08-22,-1.4100900071400266,0.03187261097321761
2008-08-25,,
2008-08-26,-1.4093331857215092,0.020628450054988735
2008-08-27,-1.4130639871384787,0.023170154029330186
2008-08-28,-1.4135333223156308,0.039099735653026074
2008-08-29,-1.4146785402971236,0.03252577907418346
2008-09-01,-1.4199469582047348,0.02199731874998053
2008-09-02,-1.4133950934038393,0.046550599153414474
2008-09-03,-1.4179773204680903,0.07611197347269638
2008-09-04,-1.418362550979333,0.0526754478836381
2008-09-05,-1.4136541952518669,0.07581798839465244
2008-09-08,-1.4160343713219814,0.0958489580354661
2008-09-09,-1.4172240224804367,0.09528129376151863
2008-09-10,-1.4157046119368752,0.12061318251598144
2008-09-11,-1.4183030829778982,0.11430662258756105
2008-09-12,-1.420023518314026,0.10976204853782137
2008-09-16,-1.4113814727323917,-0.022619970189569908
2008-09-17,-1.4068598375030579,-0.020180762998819327
2008-09-18,-1.4064172965087356,-0.01578695774563782
2008-09-19,-1.4035577057552142,-0.013609236139518109
2008-09-22,-1.4005795096813471,0.011555845402973879
2008-09-23,-1.4109542591571569,0.013718813799307582
2008-09-24,-1.4065598438021962,0.019509079937662436
2008-09-25,,
2008-09-26,-1.4049470349268212,0.012559410738666257
2008-09-29,-1.4100242234518026,0.023835926723382635
2008-09-30,-1.4120769529357102,0.05966617341561703
2008-10-01,-1.404129113748874,0.0315154526967091
2008-10-02,-1.4149137321651872,0.017448647283564156
2008-10-06,-1.3149188726787884,-0.027452584334325087
2008-10-07,-1.30172231025404,-0.04392456459180104
2008-10-08,-1.1456052546159574,-0.14144342943400734
2008-10-09,-1.1829039291662942,-0.12996459734574978
2008-10-10,-1.089315774986026,-0.18348272298247467
2008-10-13,-1.1385658970392645,-0.14276279147735163
2008-10-14,-1.4013165883440393,0.09562270388610722
2008-10-15,-1.4072980392333239,-0.004241391747726259
2008-10-16,-1.009328372707496,0.3550339431904875
2008-10-17,-0.6615201469904779,0.6238811659220999
2008-10-20,-1.3500246871044015,-0.009693703972797958
2008-10-21,-1.3969561559050656,-0.020015377330079374
2008-10-22,-1.3077702807470448,-0.14799628351385163
2008-10-23,-0.8527157099279448,0.48896566662872776
2008-10-24,-0.7734594056149895,0.5164570453624583
2008-10-27,-1.1897325839105286,-0.157776953031237
2008-10-28,-1.3073379337336606,-0.05539012705587645
2008-10-29,-1.0565361626347496,-0.22989192155846866
2008-10-30,-0.8045838584899143,-0.3978765631853153
2008-10-31,-1.211034175820418,-0.12297444396369134
2008-11-03,-1.423123029436185,0.04144439485407332
2008-11-04,-1.420152679960949,0.0398076062942383
2008-11-05,-1.3772121498881345,0.021732744730028924
2008-11-06,-1.4239431298155865,0.05253105225357744
2008-11-07,-1.4214358268138305,0.06910623610396807
2008-11-10,-1.419920227558786,0.03801632714884265
2008-11-11,-1.425090455506295,0.10125342593438699
2008-11-12,-1.4303992755744657,0.07129586794680048
2008-11-13,-1.0004394936515606,-0.3043380409241367
2008-11-14,-1.4280457620655458,0.11395262659189948
2008-11-17,-1.420572827916172,0.007567812533471734
2008-11-18,-1.3458481757528964,-0.04202868471052496
2008-11-19,-1.3660152177839278,-0.02536348367608727
2008-11-20,-1.3061211833760482,-0.08145880508547158
2008-11-21,-1.253563913987609,-0.08766454962224562
2008-11-24,-1.2187495210048982,-0.12235266205396889
2008-11-25,-1.2525127253544923,-0.09241090032436526
2008-11-26,-1.2359381657727533,-0.11215074642375421
2008-11-27,-1.4041179349431445,0.021283843196652816
2008-11-28,-1.4256892740884786,0.05290481931685761
2008-12-01,-1.4237165042319457,0.06530388787983471
2008-12-02,-1.4267392839103088,0.07416877979767396
2008-12-03,-1.4212568865226618,0.04102315265728189
2008-12-04,-1.2617917127500036,-0.10152565826128132
2008-12-05,-1.416099097051643,0.07737563802696772
2008-12-08,-1.3597191244223215,0.04530893983887241
2008-12-09,-1.3993975496649593,0.10014904261676326
2008-12-10,-1.4026430716349234,0.11382929209440251
2008-12-11,-1.3577606677809548,0.09956856753841693
2008-12-12,-1.4026134212500512,0.1452141450611793
2008-12-15,-1.4171455281860694,-0.0010353435583541097
2008-12-16,-1.411590776127956,-0.0006538112546015235
2008-12-17,-1.4162216444373024,-0.0019004325463873285
2008-12-18,-1.4152046036835435,0.020740669064008958
2008-12-19,-1.413743180123752,0.018965296411444985
2008-12-22,-1.407393622345494,0.021983434613845915
2008-12-23,-1.4125652794370132,0.0034381186963866237
2008-12-24,-1.4212219783495692,0.01772876514328991
2008-12-26,-1.396679903081957,0.015320555479102278
2008-12-29,-1.366719986494483,-0.00365235638688702
2008-12-30,-1.4169358241472323,0.035104256721293164
2009-01-02,-1.3262207387194613,-0.03440295018336373
2009-01-05,-1.348182274016782,0.01161541900064331
2009-01-06,-1.351655839060114,0.00712162374507234
2009-01-07,-1.355115108386102,0.017456446467700986
2009-01-08,-1.3935162932379366,0.08056899061270184
2009-01-09,-1.3714055386441288,0.04988179331691685
2009-01-12,-1.3609829959272663,0.08535835595068629
2009-01-13,-1.3733932788985117,0.0688438131484233
2009-01-14,-1.3641633480499091,0.046926089250453
2009-01-15,-1.4089866067822565,0.0026594467976882945
2009-01-16,-1.408574608509878,-0.0060267044372749635
2009-01-19,-1.3515012004825324,-0.023843743293074444
2009-01-20,-1.3913355241514702,0.020140993710791467
2009-01-21,-1.416176897980462,0.023843741069872932
2009-01-22,-1.4020409758655512,0.003253370039021366
2009-01-23,-1.4196297471104986,0.009299465337307201
2009-01-28,-1.3781260816472671,0.038889527336461435
2009-01-29,-1.3642869431973559,0.00031735739730083084
2009-01-30,-1.37028839641801,0.014818442449951327
2009-02-02,-1.390254897460694,0.027664509638727974
2009-02-03,-1.3767776722288338,0.03684949731180927
2009-02-04,-1.3746503562906192,0.04128167642239573
2009-02-05,-1.381999602915012,0.067237262480572
2009-02-06,-1.3662945012827687,0.0293500760900719
2009-02-09,-1.3688548005285903,0.07753115484928325
2009-02-10,-1.3635205825250138,0.06596203031851039
2009-02-11,-1.391929284206428,0.10992295117877628
2009-02-12,-1.3574592769163947,0.10227748038518
2009-02-13,-1.3701090741205824,0.09914212244593502
2009-02-16,-1.4059695504448426,0.0034793790488857764
2009-02-17,-1.404422002538522,0.02139217657706977
2009-02-18,-1.4193572502458711,0.01964136505182294
2009-02-19,-1.418786555102663,-0.007455310755749772
2009-02-20,-1.362755137909616,-0.020717768279644094
2009-02-23,-1.3905148874157136,0.02768521871669151
2009-02-24,-1.3637497820828206,-0.02531745129337109
2009-02-25,-1.4249896751272937,0.04259274084210819
2009-02-26,-1.3555925021149569,-0.04699263551057192
2009-02-27,-1.428006441526582,0.03434511947925053
2009-03-02,-1.2436736950049152,-0.09567296943625603
2009-03-03,-1.3581235440156192,-0.008625948009478251
2009-03-04,-1.4053950165196651,0.06455991529364243
2009-03-05,-1.3973013827587588,0.05234869772441272
2009-03-06,-1.4255616372012456,0.0669900398299491
2009-03-09,-1.3527336183810537,0.05956055635114346
2009-03-10,-1.339049797951776,0.06339138819392413
2009-03-11,-1.3623865999799265,0.08945661989657545
2009-03-12,-1.3866169553579941,0.09766171318814537
2009-03-13,-1.3383888491875395,0.08609527757206174
2009-03-16,-1.4041084396402674,-0.010140541392295824
2009-03-17,-1.3996322123971332,0.008701210165547398
2009-03-18,-1.3797748155042893,-0.005712037107553215
2009-03-19,-1.3975177324592327,-0.006826281395177795
2009-03-20,-1.4041643904487244,-0.003390361039656561
2009-03-23,-1.3705283504857562,0.00606918388787214
2009-03-24,-1.3903656501351869,0.010823938990537366
2009-03-25,-1.3627580674329791,-0.010603111177217371
2009-03-26,-1.3882861581749601,0.022354887831898096
2009-03-27,-1.3876093347178726,0.0013627581997890095
2009-03-30,-1.3996526464217403,0.025391393478040574
2009-03-31,-1.3707002369335164,-0.002548051535703326
2009-04-01,-1.361365295397376,0.002750627586847401
2009-04-02,-1.3816137706182283,0.02074944303054725
2009-04-03,-1.373162672823565,0.012311890450102336
2009-04-06,-1.36644439954836,0.03712769463488957
2009-04-07,-1.339731280552518,0.0210933489184044
2009-04-08,-1.3827994555720349,0.04054015260941372
2009-04-09,-1.3471931649484765,0.028811501361279343
2009-04-10,-1.3548692953784167,0.03157251314613929
2009-04-13,-1.377649771689441,0.062437238815849165
2009-04-14,-1.3585741773312492,0.08974191430188198
2009-04-15,-1.3692882693594892,-0.022231163459244155
2009-04-16,-1.4042285760298627,0.0018330527769999355
2009-04-17,-1.376563216150783,-0.013840821119491259
2009-04-20,-1.37851234121287,-0.008906603024917787
2009-04-21,-1.371163942563699,0.007918310737137309
2009-04-22,-1.3996879707717296,0.02012095678735805
2009-04-23,-1.3906029933775845,0.001691252750737944
2009-04-24,-1.38623164375824,0.008078608358745283
2009-04-27,-1.3809519523557126,0.02373077304111455
2009-04-28,-1.394540448017301,0.021534895343768
2009-04-29,-1.3684858601829288,0.02792235087595269
2009-04-30,-1.3708843202053054,0.010929635566945442
2009-05-04,-1.4015911082516965,0.05655725250254818
2009-05-06,-1.3848947724159448,0.06292355610175736
2009-05-07,-1.3772987687889382,0.05619223577086873
2009-05-08,-1.360588272850821,0.06684809671535583
2009-05-11,-1.3589708813389054,0.059368298161435865
2009-05-12,-1.3678114720536854,0.07634449574524031
2009-05-13,-1.3315556633101364,0.04701708241552173
2009-05-14,-1.372069853263853,0.08585739791927065
2009-05-15,-1.388627348026002,-0.011327194691299875
2009-05-18,-1.4097777021896483,0.012373475292420489
2009-05-19,-1.37370475791554,0.007804601019113327
2009-05-20,-1.3763819396588317,0.008240673111964011
2009-05-21,-1.3751885324601674,0.014293789707218034
2009-05-22,-1.3986496910825674,0.008196367090332104
2009-05-25,-1.3885354138220987,0.032008429833656024
2009-05-26,-1.3724655982401222,0.018645058909325496
2009-05-27,-1.3628279942555142,0.018036059346517436
2009-05-28,-1.3666090137821771,0.028766816152497064
2009-05-29,-1.398590042475675,0.05466087980403634
2009-06-01,-1.4015370638274265,0.05984285347773825
2009-06-02,-1.3768391578972436,0.04753449976013957
2009-06-03,-1.37130993150771,0.050100567269187
2009-06-04,-1.3683512251323338,0.05063865343243404
2009-06-05,-1.3884729327937282,0.08653727616945803
2009-06-08,-1.3766389753949493,0.09639477290453159
2009-06-09,-1.370611548663648,0.08902338900728407
2009-06-10,-1.3490099449545216,0.09180537871869268
2009-06-11,-1.341178531090224,0.05431800461345402
2009-06-12,-1.3846553117742637,0.11513400953297473
2009-06-15,-1.4099385612474176,0.0042751462088676095
2009-06-16,-1.415338269481208,0.015636660071685807
2009-06-17,-1.3966842111624513,-0.009455414826860385
2009-06-18,-1.3965816476744235,0.021099111373415656
2009-06-19,-1.4045346998313324,0.023645198149692948
2009-06-22,-1.404859558499926,0.0018419538887012928
2009-06-23,-1.4118017319234615,0.024242528214089277
2009-06-24,-1.4062435948263061,0.01794206831038709
2009-06-25,-1.4069128824925337,0.03211716575773542
2009-06-26,-1.3704127993234432,0.006275331413860539
2009-06-29,-1.39656254068024,0.03496583423568876
2009-06-30,-1.3916335019807218,0.015184973421593764
2009-07-01,-1.3673166548486975,0.027570262928978986
2009-07-02,-1.379925585060497,0.035184718200407784
2009-07-03,-1.3843116362404884,0.03952334696023209
2009-07-06,-1.4001769672283029,0.031289823056103234
2009-07-07,-1.3785400175196516,0.04942520728862121
2009-07-08,-1.3730351270104766,0.040813133630208956
2009-07-09,-1.3801305994759725,0.05717104983265468
2009-07-10,-1.346081554767858,0.043383471507835863
2009-07-13,-1.3810126034101735,0.07055715831091386
2009-07-14,-1.3596348318083538,0.07785487414074564
2009-07-15,-1.4030847779253066,-0.0011619204974259863
2009-07-16,-1.40161913026466,-0.013133721272048725
2009-07-17,-1.4010709450165701,-0.01510256058351199
2009-07-20,-1.3926640132347479,-0.015408924186671098
2009-07-21,-1.4049053700661753,-0.008784966255252376
2009-07-22,-1.4075360970471005,0.009794048043445101
2009-07-23,-1.4093062889187362,0.012570467276576654
2009-07-24,-1.405937961437209,0.006529538738024574
2009-07-27,-1.4098841932908077,0.013455046384001836
2009-07-28,-1.4043682825745871,0.02719615440723269
2009-07-29,-1.3987656709495622,0.031090476944734678
2009-07-30,-1.4109983853602939,0.03527720460515758
2009-07-31,-1.4042067282622237,0.04097082055597243
2009-08-03,-1.4052707748884554,0.05372316672199918
2009-08-04,-1.4067040292919257,0.05919743214288706
2009-08-05,-1.4028149514746724,0.06621981237614925
2009-08-06,-1.3945725423268782,0.06080688736470711
2009-08-07,-1.4055167436234501,0.06865130514856398
2009-08-10,-1.4144618247109422,0.10474942794326401
2009-08-11,-1.4056622699361303,0.09591289867705391
2009-08-12,-1.4100096486176783,0.10972236714580755
2009-08-13,-1.3927588794926578,0.09431073193556211
2009-08-14,-1.4404860782266162,0.12204734159668645
2009-08-17,-1.396998254016488,-0.002700134321367326
2009-08-18,-1.3894313554027515,-0.005381182481260806
2009-08-19,-1.39475627247778,0.01768966237815915
2009-08-20,-1.4012672780784816,0.009244247435192211
2009-08-21,-1.4046766428273554,0.011282905719999686
2009-08-24,-1.4062925115957043,0.023848821760907343
2009-08-25,-1.3916109035941668,0.02027870743790504
2009-08-26,-1.4066887315657466,0.027458884998817223
2009-08-27,-1.4090251301322343,0.036801878110238766
2009-08-28,-1.4117974042320458,0.04575331904213026
2009-08-31,-1.410458525927173,0.06768313854744236
2009-09-01,-1.4118132949094095,0.07342375258645692
2009-09-02,-1.4150226998309992,0.06844489093931837
2009-09-03,-1.4151833707646684,0.06335244328336828
2009-09-04,-1.4149644041960798,0.07629598384828865
2009-09-07,-1.4155268240124466,0.10273272920818663
2009-09-08,-1.4157686427376246,0.10489699712076578
2009-09-09,-1.4150808220989872,0.12407092296230568
2009-09-10,-1.406467524186828,0.12333270397481039
2009-09-11,-1.4133021349249768,0.13065295757753878
2009-09-14,-1.4107754448982444,0.1574665073457595
2009-09-15,-1.3900235310109677,-0.018930406043835325
2009-09-16,-1.3876923251948448,-0.017712921170489934
2009-09-17,-1.3805357827112554,-0.029156204533955652
2009-09-18,-1.384940448579021,-0.02141690408998696
2009-09-21,-1.3906874430107516,0.0007131894232162687
2009-09-22,-1.4056163054796875,0.00894603457928545
2009-09-23,-1.3951149717942066,0.00024093037389620614
2009-09-24,-1.4004704453922308,0.0005459342544784037
2009-09-25,-1.394785151286939,0.018238010857491195
2009-09-28,-1.4039799909890136,0.02503045768830686
2009-09-29,-1.4061606269605664,0.017918469310656063
2009-09-30,-1.4086170930988815,0.022984043410396716
2009-10-01,-1.4047705494411002,0.030651591369980902
2009-10-05,-1.3552039377186542,0.02657772701847239
